Address,Humanity Score,,,,
0x5D9FbFCef7B3Ea6344dbB2F6bCE9aA3067aDfE75,60,,,,
0x1B1d11143c69d7c361582569b46fABCD78D8AD08,64,,,,
0x8D1BFE704a862e5A4ED59777224265535004A2e8,32,,,,
0x775116496F2e8FEe8d6a425f1327E48aAbeC035B,39,,,,
0xaD5d1F9e5B07ea8ABD262Ed16aAF21cfa9C8EB18,57,,,,
0x6c34cFEA4870289198608460Be23B82fB71144aa,50,,,,
0xc35B9b6990C4DAf088aD44036a42b2c3D6466687,78,,,,
0x94C99D650415CF4119Dd6398DBC160a4B3952c78,71,,,,
0xf7b1F66d8c394b1f61E5D7a5a630c71Eba67A7fa,64,,,,
0xfA20d0E606E3ED73daE6Ce3B3744Cbe4B25A4002,64,,,,
0x5FF2C114bE212ed5DCaDF6148822dA8aD662b6b6,75,,,,
0xCDe25ACa7277298b33eab3E954E9a9470B3342a9,67,,,,
0xA4F772481585F4ec6FF0fc94ab1c7985f883DC7D,14,,,,
0x04B25984e056d9c3d1ba21edC57e11dFbBb3CD17,42,,,,
0xEBD87c395fEa29C2f0e13e34548681267F0FAFe6,39,,,,
0xD7f3fb19870E17EC29909d9beF94B76A3d3EB30d,64,,,,
0xFd725c5b1d771451FABa25b96940b97471616873,17,,,,
0xdFf4D7E9966eA9E29FB060f344D25b5b820f2935,32,,,,
0x08b877349BBE3d14e83fEf90E3B6774995B545f6,78,,,,
0xC8644AF2e70602D3EE3028a0153C0f30ed6d2938,14,,,,
0xB09EC958d26DC471dbdF086a953AE8a84151aA40,39,,,,
0x23ceDcf4D97E18fCC42f2f575ED97f23A2AEae54,39,,,,
0x27B0FC6C4A5a0Cf213a570097279a5bde61214d2,75,,,,
0x2D68Ea7E7906a390E28C7D3Cb820bd848cE00A1D,60,,,,
0x830DD62d1EE769B054D2B921c0A57D4419D8c7B0,60,,,,
0x0c0ffaaF6378cc0B4118F2752209a206A046d56E,71,,,,
0xcC0B26236AFa80673b0859312a7eC16d2b72C1ea,28,,,,
0xc2E2B715d9e302947Ec7e312fd2384b5a1296099,78,,,,
0x22713128B437eeC196332406047baBf6C8f34599,53,,,,
0x8E9EA5e3CCb25ECF27eC495f36F0433fB542D7c0,14,,,,
0xAE6Ef687e55ccd6EC96d2BF6E67FA51819193AFD,53,,,,
0x19b707d331930923c9eC62a78f0462123213F447,25,,,,
0xED3Ca6dF7794DdDc3fdb4328994496eF3DF95C4d,75,,,,
0xf82d0ea7A2eDde6d30cAf8A1E6Fed09f726fD584,71,,,,
0xb8260ba1DB3078F44b620929a0dA3F2e4eA04c87,42,,,,
0x88d3767814FDE34891dD84D1A950310aB3D1ca96,32,,,,
0xb55a948763e0d386b6dEfcD8070a522216AE42b1,35,,,,
0x2A795aE6A556D159A826B57D58F1381F74CD9f2e,71,,,,
0xd32FA3e71737a19eE4CA44334b9f3c52665a6CDB,64,,,,
0x55302267b8183b07D90486069db7337Fd185DAE7,53,,,,
0xb5ee030c71e76C3E03B2A8d425dBb9B395037C82,78,,,,
0x402D5918013923dCd2fC9E892033DB52ddd73590,35,,,,
0x2B5AD5c4795c026514f8317c7a215E218DcCD6cF,42,,,,
0xc77C9569664592eF0F3aefF1a558CB9eD6f308Ee,25,,,,
0x934E59B48641121f07BE1c3A75B2dc129864A7B5,57,,,,
0x0000000c50489Ced5f512C74Fb11Ba9af3a03E13,78,,,,
0x0F955406BC5171Ac887FA4Ed4B85990cD2436289,28,,,,
0x3f11b1e0a27B5E593803bb7384022363c4C2eF09,25,,,,
0xECD793a0a99B60896226437105ef8F7d46A090Fb,50,,,,
0x79f2A9975120b2C14056B8360c229682A6fca4cD,25,,,,
0x8AD2f6fcf346813646bd3bDC45576d264c2371e9,42,,,,
0xe9aa76f2f3F0322725D018bceCD29269F0d2f20b,71,,,,
0x93d2fF9023482A23598ADe6d8Bf04400A61c2136,50,,,,
0x7Cb63dD4DFC4b86833EeDB5e1770375ecb7DDB01,53,,,,
0xDb5C70D55D427AC1063330129499e1806C50cb0A,67,,,,
0xA4CA1815490b22AAD8bA0ae587333d26ED39f87a,46,,,,
0x6a932F0AE2A7A49fb24B70C8Eef6Ec0808163345,78,,,,
0x5C65889a453FfB819f25798a18A1Ac4065b7d7b6,64,,,,
0xD41Fc5928577a3217b01986B629fc48f4913C70e,32,,,,
0xa75e8c75F193ee0079F6C75CA7fcBE79C40C517f,67,,,,
0xB9a0fB254Aea7Bcec79c7bd8052dcd902a5388Ff,57,,,,
0xcb42Ac441fCade3935243Ea118701f39AA004486,78,,,,
0x1208a26FAa0F4AC65B42098419EB4dAA5e580AC6,78,,,,
0x3C0378ae576c849EEc786d800Dc1D8Fe795bE52f,32,,,,
0x749Da115d034b5A348367004cfAD21C4fa7C1369,60,,,,
0xAe74399237E02458aa42283e7c3ef2929AD4896C,67,,,,
0xbf6D59707c30D6a9B5c23fe64F07F73190442884,21,,,,
0x92abBdC63374711DB3EbEf48F5fb7FCbC8790cb5,67,,,,
0x0cb27e883E207905AD2A94F9B6eF0C7A99223C37,78,,,,
0xf89773CF7cf0B560BC5003a6963b98152D84A15a,50,,,,
0xFf419dE223e9FF159D4652660d80385C35f772b3,57,,,,
0x2dea14CEA07Ee214897e64f8D7B78556669d7D33,50,,,,
0x5485dAC30911d3BBE51bC61b84f723160379D49f,53,,,,
0x3AbD8a3cD675d2CfCa77f28879d9167221B6C5FC,14,,,,
0x37DB6EDFA7a1002467F4F4D72acF5f3C2736aFEC,32,,,,
0x6Dc43be93a8b5Fd37dC16f24872BaBc6dA5E5e3E,78,,,,
0x1eb16759Bb4fd4a5D72776De3e105500BC2542e6,28,,,,
0x7f570b37b8816be663c6F260c2063331f49D8Ebd,21,,,,
0xE71eFd5865A42Cb0f23146Dc8E056dBA4E67e9b7,67,,,,
0xB8110d5F2c76A2C8f7368bD0e291B7b8F5d82e70,71,,,,
0xc16E84A6C84B2EEcF6533160F9cCB791f8cB5AD8,14,,,,
0x51448923d8a215a5A8cd872a51f22c2f5c43b444,78,,,,
0xFDCBBAe8851750fceDD27F53feE99E95350f4636,57,,,,
0x894e6efE47E41caA1562ee7B0E1347fdb8aA045B,42,,,,
0x4BD2168eac2A63b6a843D63A4474A22dc6771404,25,,,,
0x90A74AaE3411BC2A21C2d37b13a12b9181f96a31,14,,,,
0x6EdC80110A1a0d320Cd784e46F1b2b443104a847,25,,,,
0xD09A22cc7085A490D65b2E7bB3836D23dc2bf58c,25,,,,
0x49908E05DE9e1D559499b08042D1123A1DaAE6B4,60,,,,
0xA79347660288a8b1FA1a05252ee33d203FE72552,60,,,,
0x0e386c1d4E310713758A885d8f5D7D15868c1215,71,,,,
0xd353bDE2c00ca5EE95461031808aD34Bcb2c78cA,71,,,,
0x797913f8c8Fc2feBB10c486B89349b685304D62c,28,,,,
0xcAF99Feaba3a2798eD36eBdC8fdEE0a14588647E,28,,,,
0xcB303Bd02F50a343575Ea63fBc01B2f1D5feb699,14,,,,
0x3AA6605d87f611E43aD0a64740d6BeF9b80FCD2C,78,,,,
0x0cCE50B9c0A19B29633142F37B941751e513B91a,75,,,,
0x9faFf7127d6F4C0A993f926a9E2CeE6d1a39ACc7,50,,,,
0x0a08e7C1b23df18413e27aA9DdD2e4376f49caF3,28,,,,
0x58885C86f27C3c811Bc6A49B22FA6C807B0EFB4d,75,,,,
0xde0cD5b5259657ce57965e624cd48C4CF383A7eF,64,,,,
0x1f8A7898d5237fF11Ea52D85Cc3b633E6Be9A939,60,,,,
0x1399031348Ea71dFe06526b1DA85E0C75b8fBecd,60,,,,
0x90800575c4CdEbb3C27B93F0354f1F08E6061d56,14,,,,
0x4C3c7F9Cd12113C2F1550c42FC648b5ea1902820,64,,,,
0x5B8c78C33881C3E229652c79E3DCA124473ae2E2,60,,,,
0x69B2a6e029a875E426FE41CF379B63d2cb57b208,39,,,,
0xC55d35AF6A5ff6299EF3fb8632BBaC6cce17DC8b,75,,,,
0x45A5F6C9372ef4644f5C45DAb0b1A7619F4cF981,75,,,,
0x64EBDE2E66d3101e12973f407D97FdaCbdb5c313,78,,,,
0xf698f89C63B90feee8D2548952Dd9AaeEa1F542F,39,,,,
0xB98e89585C0c4d8e5EaC89f6f9E8E8fD7669EEb7,28,,,,
0x511F00A296C8648F8CB7ef43fD9FC258e6a35A47,42,,,,
0xB4426CCB57E9faDa3463e244eda4f8Dae3A66802,64,,,,
0x3FAD8Bcd2AEa732d02a203c156B19205253F2a06,75,,,,
0x79fB4ebDD543d0927b809b1E8F552F1Bf74DeC65,75,,,,
0x56979F6a5Ec520294E8163Ac0804D43973f4a503,75,,,,
0x2e0DEDFC1954707BFC01ba219EcAEBE0bF53C5e2,57,,,,
0x2Bc05Ae76E47849692b6ba5fC39E7bf07d6DC750,67,,,,
0x9Cc07eC9BC4Ea3180664818208148e446a45364a,60,,,,
0x8FF9582e0B52194530b9faf01875FAB2B363B732,46,,,,
0xBE35abF3bA9FF7740de1Bc1c4AEF9a8E4d16CDa2,67,,,,
0x8BeE0043B5F369367Eb694489305962e72B453b2,67,,,,
0x454C8cb20881a1b624266b1DFC995E331fC2FccE,50,,,,
0xbf16cF2F96459e6b86F8c6eC8e66A28Be45c7BE7,57,,,,
0x8647b85Bc14AE5CBD8C4106a435e933f8AE57d61,60,,,,
0xB7771f70633C7E54E61Dd38D01c26DA0e86bE1a5,28,,,,
0x212BAf65228fe03674Da0EFb88cAc7EADB276DB5,28,,,,
